fecha,hora_deteccion,id_turno,id_tipo_trafico,numero,id_status,id_rumbo,latitud,longitud,referencia_deteccion,estado_deteccion,id_pais_deteccion,fecha_pcr,hora_pcr,latitud_pcr,longitud_pcr,referencia_pcr,estado_pcr,id_pais_pcr,id_resultado,observaciones,id_responsable_turno,elemento_capturo
26/12/2023,07:49:42,3,3,2,2,2,21.043984,-95.684668,71 km al oeste de Cisnerosberg,Baja California,4,26/12/2023,02:05:48,21.065172,-95.702512,59 km al este de East Cameronview,Baja California,4,1,Aseguramiento de aeronave y carga,2,1
28/11/2023,16:39:51,3,3,1,1,1,21.565047,-109.042397,93 km al oeste de Berryland,Guadalajara,3,28/11/2023,18:24:52,21.52902,-109.138527,73 km al oeste de North Raymond,Guadalajara,3,2,Aseguramiento de aeronave,1,3
22/07/2023,21:03:14,2,4,4,2,1,26.207464,-96.995347,11 km al este de Loweburgh,Belmopan,4,22/07/2023,07:47:41,26.12182,-96.986242,57 km al sur de Leonardmouth,Belmopan,4,1,Aseguramiento de aeronave y detención de dos personas,1,1
25/06/2024,10:27:21,3,2,4,2,1,19.45448,-94.118937,28 km al norte de Williamsshire,Culiacán,5,25/06/2024,06:02:25,19.442967,-94.121696,58 km al norte de Westborough,Culiacán,5,1,Aseguramiento de aeronave y detención de dos personas,2,3
09/08/2023,07:22:44,3,1,3,2,1,23.648929,-114.476138,53 km al norte de Dustinburgh,Villahermosa,7,09/08/2023,06:40:41,23.658319,-114.38277,91 km al sur de Maryborough,Villahermosa,7,1,Aseguramiento de aeronave y detención de dos personas,2,3
24/06/2024,19:57:43,3,2,2,1,2,30.79691,-103.694183,32 km al sur de North James,Sonora,6,24/06/2024,16:49:36,30.752998,-103.681821,48 km al norte de Connieland,Sonora,6,1,Aseguramiento de aeronave y carga,1,1
11/12/2023,21:17:00,1,4,3,1,1,18.08855,-100.865708,33 km al sur de New Benjamin,El Salvador,3,11/12/2023,11:23:27,18.075466,-100.951781,36 km al oeste de South Barbara,El Salvador,3,1,No se tuvo contacto con la aeronave,1,2
15/09/2023,09:47:38,1,2,2,2,1,26.784762,-97.8434,82 km al sur de Randyview,Tamaulipas,5,15/09/2023,14:29:32,26.874463,-97.801397,35 km al este de Erinfurt,Tamaulipas,5,2,Identificación de aeronave sin contacto,1,3
15/07/2023,15:39:01,1,2,3,1,2,27.67009,-88.166214,81 km al sur de Christopherborough,Guadalajara,8,15/07/2023,12:04:58,27.705969,-88.143447,16 km al sur de Aprilchester,Guadalajara,8,2,Identificación de aeronave sin contacto,2,4
30/11/2023,21:51:04,3,2,1,1,1,29.847087,-103.827248,85 km al este de Mcclureborough,Villahermosa,4,30/11/2023,01:21:23,29.87085,-103.732523,13 km al norte de East Brendanstad,Villahermosa,4,1,Identificación de aeronave sin contacto,2,1
19/11/2023,20:37:21,2,1,1,2,2,21.821912,-108.162501,38 km al sur de Lake Rebeccaland,Tamaulipas,4,19/11/2023,11:44:12,21.849709,-108.171909,95 km al norte de Briannafort,Tamaulipas,4,2,Aseguramiento de aeronave y detención de dos personas,2,3
04/12/2023,06:47:05,3,4,3,1,2,24.818188,-111.394378,66 km al este de Matthewsville,Sinaloa,10,04/12/2023,18:17:21,24.83759,-111.458591,60 km al sur de New Travisbury,Sinaloa,10,2,Aseguramiento de aeronave y detención de dos personas,2,1
21/09/2023,23:21:55,1,2,2,1,1,23.251732,-94.039391,57 km al oeste de North Jaybury,Hermosillo,7,21/09/2023,12:49:17,23.267249,-93.963593,55 km al norte de New Alexamouth,Hermosillo,7,2,Identificación de aeronave sin contacto,1,1
06/05/2024,02:19:06,1,2,2,2,1,17.536044,-116.04267,13 km al oeste de Richardstad,Tamaulipas,5,06/05/2024,18:27:53,17.513979,-115.946769,12 km al este de New Peterchester,Tamaulipas,5,2,Aseguramiento de aeronave y detención de dos personas,1,2
28/09/2023,23:41:43,1,3,4,1,2,22.453858,-113.439677,22 km al oeste de Lucashaven,San Jose,10,28/09/2023,05:55:14,22.469116,-113.477451,33 km al norte de Kimville,San Jose,10,1,No se tuvo contacto con la aeronave,1,2
24/09/2023,01:11:59,1,4,3,1,1,27.900304,-90.411725,50 km al oeste de New Christopher,CDMX,4,24/09/2023,19:53:19,27.999861,-90.484,53 km al sur de East Dennis,CDMX,4,1,Aseguramiento de aeronave y detención de dos personas,2,1
21/03/2024,03:10:53,1,4,2,1,1,20.652957,-99.216665,22 km al este de Jessicaland,Sinaloa,9,21/03/2024,04:45:11,20.647165,-99.280318,32 km al norte de West Rita,Sinaloa,9,1,Aseguramiento de aeronave y detención de dos personas,1,3
24/06/2024,22:39:44,2,2,3,1,1,22.075312,-87.876132,37 km al este de Lake Amandaburgh,Guadalajara,1,24/06/2024,15:59:19,22.0442,-87.868432,50 km al oeste de West James,Guadalajara,1,2,No se tuvo contacto con la aeronave,2,3
05/01/2024,12:04:18,2,2,3,1,1,18.320177,-93.289422,24 km al oeste de East Annatown,San Jose,10,05/01/2024,05:55:14,18.350613,-93.19787,79 km al sur de Lake Christinaburgh,San Jose,10,2,No se tuvo contacto con la aeronave,2,1
25/01/2024,12:42:43,3,4,2,1,1,29.92646,-113.333385,44 km al este de Mistyshire,Hermosillo,6,25/01/2024,14:31:21,29.926274,-113.360739,93 km al oeste de West Lori,Hermosillo,6,1,Aseguramiento de aeronave y carga,1,1
04/11/2023,18:32:21,3,1,3,2,2,20.796565,-103.353489,25 km al este de South Marcus,Veracruz,4,04/11/2023,02:04:14,20.810641,-103.406195,73 km al sur de Port Richard,Veracruz,4,1,No se tuvo contacto con la aeronave,1,1
23/08/2023,00:39:17,3,4,4,2,1,19.459085,-115.657499,50 km al norte de Port Michelleport,Zacatecas,4,23/08/2023,00:54:11,19.425911,-115.669081,52 km al norte de West Erinside,Zacatecas,4,2,Aseguramiento de aeronave y detención de dos personas,2,3
11/03/2024,13:11:17,1,4,4,1,1,22.398476,-106.849577,49 km al este de New Jamesmouth,El Salvador,10,11/03/2024,20:06:02,22.405149,-106.905565,59 km al oeste de Reneefurt,El Salvador,10,2,No se tuvo contacto con la aeronave,1,4
27/02/2024,15:33:49,3,3,1,1,2,23.479454,-109.275237,30 km al este de West Sarahstad,Cambutal,1,27/02/2024,00:51:06,23.413097,-109.203829,15 km al sur de Rogerborough,Cambutal,1,2,Identificación de aeronave sin contacto,1,1
09/07/2023,19:00:43,3,2,3,1,1,25.129014,-94.90285,69 km al norte de Tracyland,Belmopan,5,09/07/2023,19:10:40,25.049968,-94.892477,75 km al norte de Wilsonshire,Belmopan,5,1,Aseguramiento de aeronave,2,4
22/08/2023,20:38:56,1,1,4,1,2,28.119039,-114.390693,59 km al sur de New Bobbyberg,Tepic,7,22/08/2023,21:42:07,28.121861,-114.380347,72 km al oeste de North Courtneyview,Tepic,7,1,Identificación de aeronave sin contacto,1,2
21/03/2024,18:01:41,3,1,2,2,2,17.537876,-111.299764,26 km al oeste de New Ricardofort,Culiacán,10,21/03/2024,06:25:37,17.592541,-111.265725,54 km al norte de Zamoraport,Culiacán,10,1,Aseguramiento de aeronave y carga,2,4
06/07/2023,03:11:29,2,4,4,1,1,21.541133,-86.048637,97 km al oeste de Port Michael,Cambutal,3,06/07/2023,18:45:00,21.444012,-86.101683,54 km al norte de Brianburgh,Cambutal,3,1,Aseguramiento de aeronave y carga,2,4
27/04/2024,23:20:29,3,1,3,2,1,30.999698,-102.401822,18 km al oeste de South Andreachester,Baja California,8,27/04/2024,17:47:29,30.959248,-102.325771,68 km al oeste de Donovanside,Baja California,8,1,Aseguramiento de aeronave y detención de dos personas,1,1
04/05/2024,06:57:31,1,4,1,1,2,26.89863,-95.332334,75 km al sur de New Kristen,Zacatecas,9,04/05/2024,14:17:42,26.935092,-95.25848,47 km al sur de Lake Kimberlytown,Zacatecas,9,2,Aseguramiento de aeronave,1,3
27/04/2024,13:09:05,2,2,3,2,2,29.653516,-99.525469,98 km al este de Port Danielstad,Baja California,6,27/04/2024,04:50:12,29.630487,-99.507424,48 km al sur de South Nathan,Baja California,6,2,No se tuvo contacto con la aeronave,1,3
13/08/2023,00:21:08,1,1,2,2,1,28.610756,-103.354107,81 km al norte de South Nichole,Querétaro,1,13/08/2023,17:23:53,28.583143,-103.418968,99 km al este de Christineton,Querétaro,1,2,Aseguramiento de aeronave,1,4
06/12/2023,14:32:17,2,1,2,1,2,25.013656,-116.7739,93 km al norte de Smithshire,Aguascalientes,3,06/12/2023,15:28:36,25.082056,-116.678249,31 km al sur de New Dennisburgh,Aguascalientes,3,2,Aseguramiento de aeronave y detención de dos personas,2,1
20/11/2023,20:56:57,1,2,4,1,1,19.383311,-99.156356,99 km al oeste de New Mark,Tepic,9,20/11/2023,19:20:45,19.435324,-99.249481,50 km al oeste de Andersonchester,Tepic,9,2,Aseguramiento de aeronave,1,2
13/05/2024,18:48:55,3,2,4,1,1,23.766496,-108.134209,77 km al este de West Sierraborough,El Salvador,1,13/05/2024,03:05:38,23.86439,-108.099337,32 km al oeste de Woodstad,El Salvador,1,1,Aseguramiento de aeronave y carga,2,1
21/03/2024,01:15:59,3,4,4,2,2,26.756503,-116.497107,70 km al norte de Lake Peter,Monterrico,5,21/03/2024,19:30:45,26.834902,-116.485507,67 km al oeste de South Richardport,Monterrico,5,2,Aseguramiento de aeronave y carga,2,2
01/07/2023,23:48:19,1,2,3,2,1,19.052066,-104.3818,89 km al sur de South Jameschester,Querétaro,5,01/07/2023,06:01:33,18.983197,-104.428543,76 km al sur de Walkerbury,Querétaro,5,1,No se tuvo contacto con la aeronave,1,1
15/10/2023,18:32:39,3,1,4,1,1,18.644734,-100.082798,90 km al sur de North Christopher,Monterrico,9,15/10/2023,22:43:20,18.666684,-100.164215,30 km al este de New Taylorstad,Monterrico,9,1,Identificación de aeronave sin contacto,2,1
07/06/2024,13:23:51,1,2,4,1,2,29.035208,-110.235888,86 km al sur de North Nicole,Zacatecas,1,07/06/2024,16:48:16,29.059819,-110.28549,57 km al sur de Port Justinburgh,Zacatecas,1,2,Aseguramiento de aeronave y detención de dos personas,1,4
23/06/2024,09:36:58,3,2,2,2,1,23.4433,-88.59027,76 km al norte de Averyfort,Monterrico,10,23/06/2024,17:48:18,23.475507,-88.605071,26 km al oeste de Johnsonmouth,Monterrico,10,2,Aseguramiento de aeronave y carga,1,1
23/04/2024,13:57:13,1,3,3,1,1,27.590965,-90.177422,50 km al sur de South Jordanside,Monterrey,6,23/04/2024,02:45:31,27.668065,-90.146143,93 km al este de Morenoview,Monterrey,6,2,Aseguramiento de aeronave,2,4
05/03/2024,10:47:02,2,3,3,1,2,26.423088,-93.775673,53 km al este de New Sarahton,Tamaulipas,1,05/03/2024,04:26:13,26.340425,-93.676607,77 km al oeste de Dukemouth,Tamaulipas,1,1,Identificación de aeronave sin contacto,1,3
28/01/2024,08:16:53,2,2,3,2,1,27.606592,-99.520223,62 km al norte de New James,Belmopan,10,28/01/2024,20:51:10,27.531509,-99.543145,84 km al norte de Port Kevinmouth,Belmopan,10,2,Aseguramiento de aeronave y carga,2,2
16/03/2024,01:27:12,1,1,4,1,1,24.703291,-102.1913,31 km al sur de Lake Glennside,Tepic,6,16/03/2024,20:40:33,24.684646,-102.220693,96 km al oeste de Port Chelsea,Tepic,6,2,No se tuvo contacto con la aeronave,1,3
13/01/2024,18:50:35,1,3,2,1,2,25.123072,-98.679985,33 km al este de East Jenniferfort,El Salvador,7,13/01/2024,06:29:48,25.125151,-98.603982,33 km al oeste de Port Scottberg,El Salvador,7,1,No se tuvo contacto con la aeronave,1,2
16/01/2024,13:55:28,3,3,2,1,2,24.991868,-107.292046,92 km al sur de Joshuaton,San Jose,4,16/01/2024,06:21:33,24.945286,-107.268438,85 km al norte de New Juliemouth,San Jose,4,2,No se tuvo contacto con la aeronave,1,4
13/10/2023,02:40:35,1,1,3,2,1,23.371496,-94.44471,82 km al este de Cynthiachester,CDMX,5,13/10/2023,01:06:28,23.43749,-94.35886,15 km al norte de Hodgesport,CDMX,5,2,Identificación de aeronave sin contacto,2,2
17/12/2023,22:23:37,2,3,2,1,2,19.755207,-101.170549,91 km al sur de Arnoldville,Cambutal,5,17/12/2023,04:45:10,19.812311,-101.233779,38 km al sur de West Brandyshire,Cambutal,5,1,Aseguramiento de aeronave y detención de dos personas,1,4
05/08/2023,17:43:20,1,2,4,1,1,21.534925,-99.376971,26 km al oeste de South Laurenview,El Salvador,7,05/08/2023,02:00:47,21.601844,-99.346236,22 km al norte de Lyonstown,El Salvador,7,1,Identificación de aeronave sin contacto,2,4
17/11/2023,19:22:33,1,3,1,1,1,27.046633,-98.49661,75 km al norte de South Andreafurt,Veracruz,2,17/11/2023,02:20:04,27.121983,-98.477175,11 km al oeste de New Cindy,Veracruz,2,1,No se tuvo contacto con la aeronave,1,2
08/03/2024,12:53:58,2,1,4,2,2,23.889455,-92.667057,73 km al norte de Santosberg,Villahermosa,7,08/03/2024,02:40:27,23.904544,-92.650722,87 km al norte de Port Heather,Villahermosa,7,2,No se tuvo contacto con la aeronave,1,3
09/07/2023,12:43:32,2,3,1,2,2,20.070436,-109.481381,82 km al norte de North Gregoryburgh,Tepic,3,09/07/2023,14:29:01,20.112259,-109.521262,27 km al sur de Jordanhaven,Tepic,3,1,Aseguramiento de aeronave y detención de dos personas,2,2
12/03/2024,09:00:48,3,1,4,1,1,23.866403,-115.42536,89 km al sur de Port Charles,Monterrico,9,12/03/2024,07:28:30,23.84132,-115.38975,79 km al sur de Paynetown,Monterrico,9,2,Identificación de aeronave sin contacto,1,3
12/05/2024,09:40:21,3,1,4,2,2,26.834515,-94.591665,26 km al este de South Jeffrey,Baja California,4,12/05/2024,17:01:01,26.927492,-94.569527,47 km al oeste de North Thomas,Baja California,4,2,Aseguramiento de aeronave y carga,2,4
28/12/2023,04:17:39,1,3,4,1,2,22.119262,-87.497728,77 km al este de Harrisbury,Tepic,8,28/12/2023,22:37:24,22.165909,-87.556943,44 km al este de Port Amy,Tepic,8,1,No se tuvo contacto con la aeronave,1,2
24/03/2024,23:56:59,2,2,4,1,1,26.675465,-100.622418,89 km al oeste de Tommyfort,Tamaulipas,9,24/03/2024,08:56:52,26.749496,-100.550319,96 km al este de Heatherstad,Tamaulipas,9,2,No se tuvo contacto con la aeronave,2,4
15/10/2023,19:44:55,2,4,1,2,2,25.125493,-99.209866,12 km al sur de Jessicashire,Baja California,4,15/10/2023,18:51:49,25.090626,-99.123247,75 km al oeste de Port Jamesbury,Baja California,4,2,Aseguramiento de aeronave y carga,2,1
20/01/2024,18:36:30,2,4,3,1,2,23.210119,-89.992645,41 km al oeste de Gregoryborough,Zacatecas,10,20/01/2024,00:07:45,23.182654,-89.978397,92 km al oeste de Jonesfort,Zacatecas,10,1,Aseguramiento de aeronave y carga,2,4
27/09/2023,10:15:44,1,3,3,1,2,25.649311,-100.407157,97 km al oeste de Heatherville,Belmopan,3,27/09/2023,19:59:26,25.602915,-100.48187,48 km al oeste de West Phyllisberg,Belmopan,3,1,Aseguramiento de aeronave,2,2
27/01/2024,14:12:47,3,2,1,2,2,25.113473,-87.281596,92 km al sur de Wallchester,San Jose,7,27/01/2024,11:20:59,25.060789,-87.252464,52 km al norte de Davidburgh,San Jose,7,2,No se tuvo contacto con la aeronave,2,4
24/01/2024,16:03:39,3,3,2,1,1,29.583631,-98.662959,75 km al este de Payneland,Cambutal,6,24/01/2024,11:56:37,29.513931,-98.743968,62 km al este de Samanthashire,Cambutal,6,2,Aseguramiento de aeronave,1,3
14/04/2024,06:58:08,2,1,2,2,1,20.973707,-86.137541,72 km al oeste de Port Maryport,Tamaulipas,3,14/04/2024,13:52:01,20.938296,-86.088287,72 km al sur de Stricklandport,Tamaulipas,3,1,Aseguramiento de aeronave y detención de dos personas,2,4
19/09/2023,22:09:43,2,4,1,2,1,18.442526,-104.839012,96 km al norte de South Kimberly,Sinaloa,9,19/09/2023,09:23:05,18.418099,-104.814256,21 km al oeste de Port Markstad,Sinaloa,9,2,Aseguramiento de aeronave,1,4
02/01/2024,22:04:49,1,2,3,2,2,29.945675,-111.912824,82 km al este de West Robert,Culiacán,1,02/01/2024,00:46:26,29.91102,-111.944538,43 km al este de Johnborough,Culiacán,1,2,Identificación de aeronave sin contacto,2,2
01/12/2023,07:29:03,2,3,3,2,1,21.886201,-99.781986,23 km al norte de Ashleyville,Monterrey,6,01/12/2023,01:46:43,21.883167,-99.819787,10 km al sur de Port Latashatown,Monterrey,6,1,No se tuvo contacto con la aeronave,2,1
09/10/2023,19:25:25,1,2,2,2,1,25.41152,-102.660137,25 km al sur de South Gail,Querétaro,2,09/10/2023,20:44:17,25.443362,-102.721753,89 km al este de New Jenniferberg,Querétaro,2,1,Aseguramiento de aeronave y detención de dos personas,2,3
20/02/2024,12:58:03,3,1,4,1,2,18.494292,-111.455663,68 km al oeste de Lake Ronaldview,Veracruz,8,20/02/2024,09:01:16,18.507012,-111.482978,76 km al oeste de South Joshua,Veracruz,8,1,Aseguramiento de aeronave y detención de dos personas,2,3
17/10/2023,22:45:46,3,1,1,2,1,22.897714,-99.331601,63 km al oeste de South Alyssa,Culiacán,7,17/10/2023,23:24:17,22.98234,-99.430949,42 km al norte de Lake Patrick,Culiacán,7,2,Aseguramiento de aeronave y detención de dos personas,1,3
12/04/2024,14:42:48,1,4,2,2,2,28.000437,-101.474909,66 km al norte de Lauraland,Zacatecas,3,12/04/2024,20:04:34,27.910072,-101.407877,29 km al norte de Lake Paul,Zacatecas,3,1,Aseguramiento de aeronave y detención de dos personas,2,3
05/10/2023,03:11:37,3,2,4,1,1,25.574513,-87.69662,22 km al este de Stewartberg,Culiacán,9,05/10/2023,21:40:20,25.532263,-87.651089,74 km al oeste de Kellyshire,Culiacán,9,2,No se tuvo contacto con la aeronave,1,3
02/12/2023,21:53:48,3,4,3,1,1,19.963947,-97.618478,97 km al oeste de Mccoymouth,Tamaulipas,10,02/12/2023,20:19:24,19.864066,-97.699835,16 km al este de Karentown,Tamaulipas,10,2,Aseguramiento de aeronave y detención de dos personas,1,1
22/11/2023,02:19:24,2,4,3,1,1,23.109863,-90.956146,16 km al sur de Marioburgh,Cambutal,7,22/11/2023,09:03:56,23.105373,-90.983879,21 km al este de Port Bradleyhaven,Cambutal,7,2,No se tuvo contacto con la aeronave,1,1
29/05/2024,08:53:28,1,2,1,2,2,26.077242,-104.854891,84 km al este de Owensburgh,Monterrey,7,29/05/2024,14:58:22,26.050951,-104.888073,48 km al este de Ingramview,Monterrey,7,1,Aseguramiento de aeronave y carga,2,3
25/01/2024,00:58:51,3,1,1,1,2,20.992121,-106.393124,10 km al sur de New Seth,Baja California,2,25/01/2024,21:56:27,21.014319,-106.361676,91 km al este de North Eriktown,Baja California,2,1,No se tuvo contacto con la aeronave,1,3
02/08/2023,02:27:34,2,1,2,1,1,23.322023,-94.799679,29 km al sur de Lake Brian,Querétaro,1,02/08/2023,10:46:39,23.379725,-94.790829,34 km al oeste de West Sonyaborough,Querétaro,1,1,Identificación de aeronave sin contacto,1,1
10/09/2023,11:19:20,2,3,3,2,2,24.15334,-114.179092,69 km al sur de East Janice,Veracruz,5,10/09/2023,02:41:26,24.131316,-114.249304,62 km al oeste de Anneburgh,Veracruz,5,2,No se tuvo contacto con la aeronave,2,2
30/06/2023,08:31:00,3,2,4,2,2,19.460602,-104.900131,42 km al este de Bryanland,Tamaulipas,10,30/06/2023,23:46:47,19.444039,-104.852993,81 km al sur de Lake Heather,Tamaulipas,10,1,No se tuvo contacto con la aeronave,1,4
31/10/2023,15:23:30,2,3,3,2,2,29.877516,-99.538686,54 km al sur de North Courtneyland,Monterrico,6,31/10/2023,06:49:52,29.828554,-99.476056,84 km al norte de West Gilbert,Monterrico,6,1,No se tuvo contacto con la aeronave,2,3
05/11/2023,06:19:20,3,4,3,1,2,29.547419,-114.673488,52 km al este de Lake Manuel,Sonora,3,05/11/2023,09:44:30,29.534586,-114.742921,53 km al este de Wattston,Sonora,3,1,Identificación de aeronave sin contacto,2,3
11/01/2024,05:07:21,2,4,2,2,1,19.446057,-111.615082,79 km al oeste de Kingshire,Durango,8,11/01/2024,14:35:32,19.515531,-111.684789,52 km al sur de Medinaport,Durango,8,2,Identificación de aeronave sin contacto,1,3
09/08/2023,04:56:52,2,3,2,2,2,22.0757,-108.339647,92 km al este de East Kevinfort,Aguascalientes,7,09/08/2023,14:55:35,22.150735,-108.245123,82 km al norte de Lake Omartown,Aguascalientes,7,1,Identificación de aeronave sin contacto,1,2
25/11/2023,08:42:13,2,4,2,2,1,21.928742,-115.862698,30 km al norte de Lake Sarah,CDMX,7,25/11/2023,08:31:23,21.860543,-115.766226,43 km al norte de Micheleside,CDMX,7,1,No se tuvo contacto con la aeronave,1,1
29/05/2024,02:09:36,1,1,3,1,1,18.556416,-96.089338,34 km al este de New Summerport,Durango,7,29/05/2024,06:20:16,18.579793,-95.993273,20 km al este de North Charlesborough,Durango,7,2,No se tuvo contacto con la aeronave,1,3
23/03/2024,12:28:27,1,1,1,2,1,20.383825,-90.196391,87 km al sur de Spencerland,Monterrey,8,23/03/2024,03:49:46,20.451638,-90.176645,63 km al norte de Jacksonton,Monterrey,8,2,Identificación de aeronave sin contacto,2,1
27/11/2023,14:00:46,3,4,2,1,1,24.438866,-93.04963,90 km al norte de East Joshua,CDMX,6,27/11/2023,03:23:02,24.462153,-92.960207,30 km al sur de Huntermouth,CDMX,6,1,No se tuvo contacto con la aeronave,2,2
29/01/2024,00:11:36,3,4,2,2,2,29.364013,-89.646748,66 km al oeste de West Kristaside,Tamaulipas,7,29/01/2024,08:57:29,29.438853,-89.698254,64 km al este de Gonzalezmouth,Tamaulipas,7,1,No se tuvo contacto con la aeronave,2,3
22/10/2023,19:46:01,2,3,1,2,1,30.223164,-116.944288,16 km al oeste de Zacharystad,Tamaulipas,6,22/10/2023,13:05:35,30.166088,-116.935351,46 km al oeste de West Chad,Tamaulipas,6,2,Aseguramiento de aeronave,2,2
05/11/2023,07:01:44,3,1,1,2,2,19.15942,-94.724084,21 km al sur de Millertown,Punta Espada,8,05/11/2023,20:39:42,19.16849,-94.794362,64 km al norte de Lunaport,Punta Espada,8,2,Aseguramiento de aeronave y detención de dos personas,2,1
14/10/2023,06:16:02,3,1,3,1,1,25.753237,-86.684178,26 km al norte de Karentown,Punta Espada,9,14/10/2023,08:18:27,25.657833,-86.664441,63 km al este de South Lori,Punta Espada,9,2,Identificación de aeronave sin contacto,1,2
05/05/2024,19:34:46,2,3,4,1,1,24.044748,-115.876958,49 km al oeste de West Daniel,Zacatecas,7,05/05/2024,20:52:58,24.144165,-115.849118,33 km al sur de New Brittney,Zacatecas,7,1,No se tuvo contacto con la aeronave,1,3
13/12/2023,02:28:08,3,3,4,1,1,20.502976,-115.649203,97 km al norte de West Markstad,Baja California,9,13/12/2023,22:27:28,20.528829,-115.600647,35 km al norte de Pacemouth,Baja California,9,1,Aseguramiento de aeronave y detención de dos personas,2,3
13/05/2024,19:51:36,1,2,4,2,1,30.544321,-106.598184,37 km al norte de Knightfort,Tamaulipas,6,13/05/2024,03:50:50,30.504418,-106.507988,86 km al oeste de Port Martinville,Tamaulipas,6,2,Aseguramiento de aeronave y carga,1,3
04/06/2024,17:02:10,1,2,4,1,2,28.654187,-94.016108,14 km al este de Dustintown,San Jose,3,04/06/2024,03:47:00,28.706214,-93.976189,45 km al sur de Erinville,San Jose,3,1,Aseguramiento de aeronave,1,2
25/02/2024,13:10:24,2,1,1,2,1,28.934716,-110.523698,15 km al oeste de Lake Cherylmouth,Querétaro,4,25/02/2024,08:16:21,29.017295,-110.542475,46 km al oeste de Gibsonland,Querétaro,4,2,Aseguramiento de aeronave y detención de dos personas,1,4
26/10/2023,05:32:01,2,2,1,2,1,24.820813,-115.72315,16 km al oeste de Zimmermanfort,Sinaloa,9,26/10/2023,00:46:29,24.852686,-115.746604,13 km al este de Villanuevachester,Sinaloa,9,1,Identificación de aeronave sin contacto,1,4
04/05/2024,00:46:01,2,1,2,2,2,21.576851,-96.455441,23 km al oeste de Bartonland,Guadalajara,1,04/05/2024,06:55:29,21.503254,-96.3658,88 km al norte de Jeremychester,Guadalajara,1,2,No se tuvo contacto con la aeronave,1,1
07/09/2023,11:39:37,3,4,2,1,2,24.614851,-111.452703,35 km al sur de Port Stevenborough,Baja California,10,07/09/2023,21:51:45,24.523288,-111.464836,64 km al este de North Tammyside,Baja California,10,2,Aseguramiento de aeronave y detención de dos personas,2,4
25/02/2024,00:33:56,1,4,4,2,2,30.964895,-108.405681,10 km al norte de Dawnport,Villahermosa,4,25/02/2024,00:21:29,31.034452,-108.391708,59 km al sur de Rubenland,Villahermosa,4,1,No se tuvo contacto con la aeronave,1,2
01/01/2024,17:09:05,3,3,4,2,2,19.274857,-87.152656,38 km al este de Tannerfort,Zacatecas,7,01/01/2024,11:39:28,19.337774,-87.215576,92 km al este de Mcmillanstad,Zacatecas,7,2,Aseguramiento de aeronave y detención de dos personas,1,1
08/04/2024,06:35:18,1,2,2,2,1,17.675096,-113.720254,95 km al oeste de East Christopherville,Durango,4,08/04/2024,08:55:08,17.60581,-113.645402,76 km al este de North Coryborough,Durango,4,2,No se tuvo contacto con la aeronave,2,2
26/06/2024,07:30:33,3,2,4,1,1,28.438716,-91.068042,22 km al norte de Castanedafort,Cambutal,5,26/06/2024,03:32:51,28.379862,-91.06008,16 km al este de New John,Cambutal,5,2,Aseguramiento de aeronave y carga,2,4
29/04/2024,18:27:26,1,2,1,1,2,22.714392,-92.900498,20 km al norte de New Colton,Sonora,8,29/04/2024,18:31:21,22.669256,-92.923186,44 km al sur de South Williamchester,Sonora,8,1,Identificación de aeronave sin contacto,2,4
24/12/2023,03:16:29,2,4,1,1,1,29.455537,-107.719766,72 km al oeste de Port Josephport,El Salvador,5,24/12/2023,02:12:11,29.451766,-107.713562,40 km al este de Lake Danielle,El Salvador,5,1,Aseguramiento de aeronave y detención de dos personas,1,3
06/10/2023,09:47:58,3,4,2,2,2,22.605187,-96.78569,58 km al este de Leechester,Baja California,5,06/10/2023,06:19:23,22.5466,-96.823741,76 km al oeste de Jefferyhaven,Baja California,5,2,No se tuvo contacto con la aeronave,1,3
18/06/2024,09:51:56,2,4,2,1,2,30.853428,-113.908336,39 km al norte de Deborahshire,Querétaro,3,18/06/2024,21:11:34,30.755334,-113.877712,85 km al oeste de Saraport,Querétaro,3,1,Identificación de aeronave sin contacto,1,1
21/08/2023,12:39:35,3,3,4,1,1,24.073365,-115.184879,34 km al norte de Brandonbury,Belmopan,9,21/08/2023,18:29:07,24.161269,-115.284584,87 km al este de Mooreside,Belmopan,9,1,Identificación de aeronave sin contacto,2,3
19/11/2023,08:41:42,3,3,3,2,1,25.44488,-112.45786,74 km al oeste de Wrightfurt,San Jose,3,19/11/2023,12:34:20,25.499485,-112.413379,21 km al este de East Maria,San Jose,3,1,Aseguramiento de aeronave,1,4
13/11/2023,04:48:51,3,4,4,2,1,20.185135,-93.969703,52 km al norte de Danaburgh,Monterrey,2,13/11/2023,05:42:12,20.233672,-94.047661,74 km al sur de Port Stephanie,Monterrey,2,2,No se tuvo contacto con la aeronave,2,3
24/07/2023,15:55:51,1,3,4,2,2,23.31121,-94.918764,18 km al oeste de West Karen,Hermosillo,4,24/07/2023,01:28:38,23.404054,-94.927494,42 km al norte de Williamsburgh,Hermosillo,4,1,Aseguramiento de aeronave y carga,2,4
27/11/2023,07:52:28,2,4,3,2,2,30.699787,-105.163556,36 km al norte de Davisbury,Cambutal,8,27/11/2023,14:41:42,30.762192,-105.094881,11 km al sur de Bowenport,Cambutal,8,2,No se tuvo contacto con la aeronave,1,2
